video_id,creator_id,upload_date,category,duration_seconds,days_since_upload,view_count,like_count,comment_count,share_count,has_music,has_text_overlay,has_effects,has_voiceover,is_vertical,video_quality,trending_score,avg_watch_time_seconds,retention_rate,engagement_rate,hashtag_count,description_length,top_country,is_monetized,language
video_0030099,creator_01716,2025-02-18T16:13:45.792Z,Fitness,35,177,1071,104,16,2,true,false,false,true,true,1080p,0.738,25,0.714,0.114,3,110,FR,true,vi
video_0030100,creator_03745,2025-04-07T03:28:05.063Z,Dance,30,129,1113,65,11,3,true,true,true,false,true,720p,0.344,20,0.667,0.071,7,51,ID,false,tr
video_0030101,creator_00969,2025-04-21T06:46:08.764Z,Kids,55,115,1156,90,18,4,true,true,true,false,true,1080p,0.897,29,0.527,0.097,6,99,BR,false,ko
video_0030102,creator_04401,2025-03-07T08:02:38.238Z,Pets,60,160,1014,57,19,6,true,true,true,true,true,1080p,0.256,40,0.667,0.081,8,192,IR,true,pl
video_0030103,creator_00206,2025-04-10T07:49:02.762Z,Motivation,30,126,1069,84,9,1,true,false,false,true,true,1080p,0.767,16,0.533,0.088,8,62,PH,true,en
video_0030104,creator_01912,2025-03-03T10:42:11.209Z,Gaming,15,164,1183,42,16,5,true,false,true,false,true,720p,0.808,12,0.8,0.053,6,217,IN,true,th
video_0030105,creator_02389,2025-04-15T07:22:43.735Z,Kids,20,121,1138,33,16,4,true,false,true,false,true,1080p,0.401,11,0.55,0.047,3,115,IN,true,fr
video_0030106,creator_03321,2025-04-20T04:49:10.394Z,Technology,55,116,107178,7140,1351,643,true,true,true,true,true,1080p,0.194,27,0.491,0.085,6,121,FR,true,th
video_0030107,creator_02505,2025-07-16T04:01:47.821Z,Pets,60,29,6366,244,81,31,true,false,true,true,true,1080p,0.875,32,0.533,0.056,9,195,BR,true,nl
video_0030108,creator_02898,2025-07-20T05:29:37.785Z,Science,40,25,1010,83,8,1,true,false,true,true,true,720p,0.076,24,0.6,0.091,6,52,IR,true,id
video_0030109,creator_04850,2025-04-23T07:45:30.189Z,Science,45,113,4733,451,71,32,true,true,true,true,true,1080p,0.521,28,0.622,0.117,7,170,MX,false,it
video_0030110,creator_03269,2025-03-20T20:19:41.107Z,Gaming,40,147,1001,83,7,10,true,true,true,false,true,1080p,0.205,16,0.4,0.1,5,60,VN,true,id
video_0030111,creator_04420,2025-06-05T15:12:02.351Z,Gaming,60,70,1126,27,17,4,true,true,true,false,true,1080p,0.797,50,0.833,0.043,8,213,VN,true,es
video_0030112,creator_03925,2025-04-25T16:32:07.727Z,Comedy,50,111,1532,85,5,12,true,false,true,true,true,720p,0.846,38,0.76,0.067,5,202,FR,true,ar
video_0030113,creator_02480,2025-06-30T11:53:14.512Z,Science,20,45,12005,530,248,47,true,true,true,false,true,1080p,0.075,15,0.75,0.069,5,82,NG,true,th
video_0030114,creator_02877,2025-07-16T15:07:17.353Z,Beauty,40,29,1033,34,22,2,false,true,true,false,true,1080p,0.601,15,0.375,0.056,9,70,VN,true,th
video_0030115,creator_04326,2025-02-17T06:29:59.198Z,DIY,35,178,11044,1072,181,26,true,true,true,true,true,720p,0.849,14,0.4,0.116,8,217,PH,true,zh
video_0030116,creator_00495,2025-06-20T13:29:35.204Z,Sports,15,55,1391,135,16,8,true,true,true,false,true,1080p,0.793,10,0.667,0.114,8,95,PH,true,nl
video_0030117,creator_03292,2025-03-27T09:37:59.088Z,Technology,45,140,3179,90,24,31,false,true,true,false,true,1080p,0.478,15,0.333,0.046,3,81,US,true,en
video_0030118,creator_00171,2025-08-10T15:48:49.053Z,Beauty,35,4,4698,332,45,29,false,true,false,false,true,1080p,0.411,26,0.743,0.086,6,189,DE,false,ko
video_0030119,creator_04656,2025-06-11T15:28:25.617Z,Science,25,64,1487,122,28,5,false,true,false,true,true,1080p,0.359,21,0.84,0.104,4,224,IN,false,bn
video_0030120,creator_02783,2025-05-08T05:55:06.896Z,Music,20,98,4682,363,90,45,true,true,true,true,true,1080p,0.193,11,0.55,0.106,7,231,PK,false,en
video_0030121,creator_02531,2025-07-14T23:08:24.524Z,Kids,25,30,1910,180,15,3,true,true,true,false,true,1080p,0.222,16,0.64,0.104,7,152,KR,true,de
video_0030122,creator_00367,2025-02-21T09:52:16.150Z,Travel,40,174,12042,446,41,107,true,false,true,false,true,1080p,0.265,28,0.7,0.049,2,183,FR,false,ja
video_0030123,creator_02049,2025-03-28T18:51:58.941Z,Education,35,139,1042,88,18,8,true,true,true,true,true,1080p,0.062,15,0.429,0.109,6,204,NG,true,hi
video_0030124,creator_03235,2025-03-28T03:42:39.974Z,Science,30,139,1055,102,16,2,true,true,true,false,true,1080p,0.652,17,0.567,0.114,4,175,DE,false,pl
video_0030125,creator_00443,2025-07-07T16:59:09.774Z,Travel,30,38,72026,6023,1329,365,true,true,true,false,true,720p,0.669,17,0.567,0.107,8,146,FR,true,ja
video_0030126,creator_02011,2025-03-11T10:05:22.004Z,Food,60,156,1001,61,15,6,false,true,true,true,true,1080p,0.753,50,0.833,0.082,8,241,ID,true,nl
video_0030127,creator_01365,2025-03-09T02:15:36.498Z,News,50,158,4113,388,77,38,true,true,true,false,true,720p,0.286,36,0.72,0.122,5,147,KR,true,ja
video_0030128,creator_03758,2025-06-27T22:25:48.040Z,Dance,15,47,1131,98,15,10,false,true,true,false,true,1080p,0.161,13,0.867,0.109,7,173,ID,true,it
video_0030129,creator_03746,2025-02-18T12:23:52.480Z,Sports,15,177,1105,27,20,5,true,true,true,false,true,1080p,0.747,9,0.6,0.047,3,58,KR,true,id
video_0030130,creator_01423,2025-05-13T14:29:33.964Z,Comedy,55,93,1768,97,40,6,true,true,true,true,true,1080p,0.601,30,0.545,0.081,9,108,ZA,true,th
video_0030131,creator_02050,2025-03-09T13:20:08.667Z,Comedy,45,158,1301,116,24,5,true,true,true,true,true,1080p,0.644,23,0.511,0.111,4,160,NG,true,nl
video_0030132,creator_00379,2025-08-08T07:57:30.160Z,Kids,45,6,5152,297,70,43,false,false,true,false,true,1080p,0.742,29,0.644,0.08,8,243,IN,true,ru
video_0030133,creator_04200,2025-05-23T07:16:57.023Z,Science,25,83,2586,146,45,13,true,false,false,true,true,720p,0.186,20,0.8,0.079,9,86,NG,true,ja
video_0030134,creator_03788,2025-05-02T04:00:21.361Z,Food,55,104,106079,10561,406,1050,true,true,false,false,true,1080p,0.026,40,0.727,0.113,7,88,NG,true,ko
video_0030135,creator_01328,2025-02-21T05:53:58.714Z,News,50,174,1163,63,24,6,true,true,false,true,true,1080p,0.829,29,0.58,0.08,3,183,BD,false,de
video_0030136,creator_02134,2025-07-23T12:57:01.178Z,Comedy,30,22,1068,46,19,1,true,true,true,false,true,1080p,0.52,9,0.3,0.062,4,84,IN,false,id
video_0030137,creator_04745,2025-07-18T14:25:26.886Z,Lifestyle,20,27,5362,266,96,6,true,false,true,false,true,1080p,0.614,6,0.3,0.069,9,152,PH,false,es
video_0030138,creator_04955,2025-07-08T20:26:54.105Z,Lifestyle,40,37,19561,985,119,162,true,true,false,false,true,1080p,0.84,31,0.775,0.065,3,149,TH,true,tr
video_0030139,creator_02261,2025-08-12T00:02:47.611Z,Sports,35,2,1203,77,27,5,true,false,false,true,true,1080p,0.115,11,0.314,0.091,2,100,IT,true,pl
video_0030140,creator_01567,2025-04-11T20:57:11.628Z,Sports,30,125,26917,961,528,284,false,false,false,false,false,1080p,0.183,18,0.6,0.066,9,178,ID,true,id
video_0030141,creator_03407,2025-07-10T23:10:54.760Z,Gaming,50,34,2058,46,17,11,true,true,false,false,true,1080p,0.958,20,0.4,0.036,6,59,PK,false,en
video_0030142,creator_02658,2025-07-11T20:55:54.244Z,Travel,35,34,1513,98,13,11,true,false,false,true,true,1080p,0.222,23,0.657,0.081,3,238,FR,true,pt
video_0030143,creator_02437,2025-06-15T01:54:36.590Z,Sports,40,60,1006,21,18,1,true,false,true,false,true,1080p,0.522,34,0.85,0.04,2,53,ZA,true,fr
video_0030144,creator_04373,2025-03-06T13:48:37.929Z,Fashion,20,161,1182,51,22,10,false,true,true,true,true,720p,0.067,11,0.55,0.07,9,129,GB,true,es
video_0030145,creator_03647,2025-03-06T21:48:28.054Z,Dance,15,161,41946,2841,129,56,false,false,true,false,true,1080p,0.437,6,0.4,0.072,5,216,KR,false,ar
video_0030146,creator_01456,2025-06-05T18:25:19.160Z,Kids,15,70,1030,75,15,8,true,true,false,false,true,720p,0.973,12,0.8,0.095,5,154,US,false,ru
video_0030147,creator_02108,2025-03-28T02:30:38.318Z,Education,30,139,1434,52,32,4,true,true,false,false,true,1080p,0.718,14,0.467,0.061,4,89,ID,true,zh
video_0030148,creator_01298,2025-06-30T18:31:31.827Z,Education,60,45,1002,52,21,7,false,true,true,false,true,1080p,0.63,22,0.367,0.08,5,235,GB,true,id
video_0030149,creator_01136,2025-04-17T05:02:24.442Z,Sports,40,119,2517,138,24,10,true,true,false,false,true,1080p,0.275,35,0.875,0.068,3,199,BR,true,nl
video_0030150,creator_01104,2025-03-15T07:28:49.826Z,Kids,25,152,5128,297,43,41,true,true,true,false,true,1080p,0.481,18,0.72,0.074,3,78,JP,true,hi
video_0030151,creator_00412,2025-04-21T10:35:37.443Z,Kids,15,115,1002,92,19,5,true,true,true,true,true,1080p,0.905,7,0.467,0.116,7,241,ID,true,zh
video_0030152,creator_04164,2025-06-02T18:07:17.618Z,Beauty,25,73,11526,1088,182,33,true,false,true,false,true,1080p,0.431,12,0.48,0.113,7,123,BD,true,pt
video_0030153,creator_04521,2025-02-20T09:49:25.554Z,Science,20,175,91303,8140,702,426,true,false,true,false,true,1080p,0.04,7,0.35,0.102,8,185,PH,false,it
video_0030154,creator_04720,2025-03-05T17:23:18.147Z,Lifestyle,25,162,1003,42,22,7,true,false,true,true,true,1080p,0.173,19,0.76,0.071,3,155,BD,true,nl
video_0030155,creator_03864,2025-04-03T02:40:12.180Z,Science,25,133,1739,153,29,11,false,true,true,false,true,1080p,0.559,22,0.88,0.111,4,62,VN,true,nl
video_0030156,creator_04238,2025-07-04T21:48:34.290Z,Technology,20,41,130859,10828,2978,353,true,true,true,true,true,1080p,0.797,12,0.6,0.108,4,174,IT,false,zh
video_0030157,creator_02758,2025-03-22T01:12:54.260Z,Education,55,145,1010,96,13,5,true,true,false,true,true,1080p,0.254,19,0.345,0.113,8,178,BD,false,ja
video_0030158,creator_02904,2025-06-17T06:55:51.934Z,Comedy,15,58,4701,173,17,17,true,true,true,false,true,1080p,0.43,11,0.733,0.044,5,146,TH,false,vi
video_0030159,creator_00145,2025-02-24T12:53:13.774Z,Science,45,171,16979,1497,90,71,true,false,false,false,true,1080p,0.427,32,0.711,0.098,9,195,PH,true,fr
video_0030160,creator_04394,2025-04-19T23:45:33.893Z,Food,40,116,21261,1975,375,40,false,true,false,false,false,1080p,0.652,31,0.775,0.112,8,128,FR,true,ko
video_0030161,creator_02716,2025-08-03T17:00:08.781Z,Sports,35,11,9188,822,198,17,true,true,false,false,true,720p,0.931,17,0.486,0.113,3,195,MX,false,tr
video_0030162,creator_03007,2025-06-22T17:20:48.335Z,Science,20,53,2233,165,41,7,true,true,false,false,true,720p,0.2,6,0.3,0.095,3,198,ID,false,id
video_0030163,creator_01219,2025-06-05T15:30:05.768Z,Music,50,70,51930,1416,620,309,true,true,true,false,true,1080p,0.794,35,0.7,0.045,4,167,IT,false,it
video_0030164,creator_00568,2025-07-31T13:56:08.982Z,Fitness,35,14,163260,9046,1666,1306,true,true,true,false,true,720p,0.994,24,0.686,0.074,9,119,NG,true,it
video_0030165,creator_00842,2025-04-06T08:34:28.520Z,Sports,40,130,1018,66,11,10,true,false,false,true,true,1080p,0.129,13,0.325,0.085,7,232,ID,true,en
video_0030166,creator_03269,2025-04-25T15:59:04.304Z,Pets,15,111,1536,47,26,14,false,true,false,true,true,1080p,0.463,9,0.6,0.057,4,61,BR,true,sv
video_0030167,creator_03590,2025-07-19T16:21:18.426Z,Education,35,26,1015,70,3,4,true,true,true,false,true,1080p,0.579,15,0.429,0.076,9,78,FR,true,zh
video_0030168,creator_01039,2025-05-26T22:16:32.580Z,Education,55,79,2919,174,25,14,true,true,true,true,true,1080p,0.573,18,0.327,0.073,7,162,BD,false,pl
video_0030169,creator_01280,2025-06-20T12:35:42.296Z,Food,50,55,45352,3994,913,337,false,true,true,false,true,1080p,0.1,34,0.68,0.116,5,150,VN,true,zh
video_0030170,creator_04004,2025-03-27T10:58:39.463Z,Comedy,30,140,1051,80,5,5,true,true,true,false,true,1080p,0.16,22,0.733,0.086,8,218,DE,true,it
video_0030171,creator_03322,2025-04-17T20:14:42.558Z,Fashion,15,119,1131,68,11,11,false,true,false,false,false,1080p,0.324,9,0.6,0.08,4,166,DE,true,hi
video_0030172,creator_04565,2025-03-18T17:20:33.978Z,Art,15,149,2971,220,31,5,true,true,true,true,true,1080p,0.409,11,0.733,0.086,4,99,US,false,id
video_0030173,creator_02892,2025-03-04T10:24:18.612Z,Education,30,163,1047,59,23,2,true,true,true,false,true,1080p,0.863,19,0.633,0.08,3,65,FR,false,it
video_0030174,creator_04567,2025-06-15T18:45:14.554Z,Fashion,45,60,106275,8394,338,1088,true,true,true,true,true,720p,0.213,33,0.733,0.092,5,176,PK,false,en
video_0030175,creator_01635,2025-03-11T01:28:15.192Z,Technology,20,156,2247,70,51,18,true,false,true,false,false,1080p,0.975,6,0.3,0.062,3,215,BD,true,sv
video_0030176,creator_03081,2025-04-13T16:07:33.614Z,Education,60,123,1006,61,20,4,true,true,true,false,true,1080p,0.339,22,0.367,0.084,6,90,JP,true,en
video_0030177,creator_04724,2025-05-22T02:09:23.560Z,Fashion,45,84,1144,26,13,3,true,false,false,false,true,1080p,0.899,24,0.533,0.037,8,195,KR,false,ar
video_0030178,creator_01201,2025-06-30T19:32:53.894Z,Kids,55,45,56443,5008,463,324,true,true,true,false,true,1080p,0.581,29,0.527,0.103,8,122,JP,true,ar
video_0030179,creator_03241,2025-05-31T11:53:10.877Z,Food,45,75,1040,61,15,7,false,false,true,false,true,1080p,0.086,19,0.422,0.08,4,228,KR,true,fr
video_0030180,creator_00842,2025-06-22T23:19:03.922Z,Art,30,52,1852,155,27,7,true,true,false,true,false,1080p,0.203,23,0.767,0.102,4,128,BR,false,en
video_0030181,creator_00437,2025-06-02T17:21:25.515Z,Pets,55,73,1462,72,6,10,true,true,true,false,true,1080p,0.577,25,0.455,0.06,9,134,TR,true,ja
video_0030182,creator_04534,2025-07-29T08:49:54.333Z,Art,35,16,9226,280,116,61,false,false,false,true,true,1080p,0.794,30,0.857,0.05,6,174,GB,true,ko
video_0030183,creator_02529,2025-05-21T00:37:28.242Z,Science,35,85,1114,68,6,8,true,true,false,false,true,1080p,0.614,15,0.429,0.074,9,202,PK,true,en
video_0030184,creator_01860,2025-05-28T08:40:20.079Z,Music,30,78,1006,56,11,5,true,false,false,true,true,1080p,0.481,20,0.667,0.072,4,161,MX,true,fr
video_0030185,creator_04274,2025-03-10T05:31:29.456Z,Fitness,20,157,1001,66,18,9,true,true,true,true,true,1080p,0.769,17,0.85,0.093,7,187,GB,true,sv
video_0030186,creator_04648,2025-03-20T14:53:54.741Z,Music,45,147,46465,3560,814,64,true,false,true,false,true,1080p,0.365,21,0.467,0.096,7,110,VN,true,id
video_0030187,creator_00706,2025-08-06T08:50:40.451Z,Pets,50,8,1109,45,20,2,true,true,true,true,true,1080p,0.46,30,0.6,0.06,2,194,IN,false,tr
video_0030188,creator_03344,2025-03-28T08:12:45.103Z,Lifestyle,45,139,1035,92,19,4,true,false,false,true,true,1080p,0.047,29,0.644,0.111,8,61,BD,false,nl
video_0030189,creator_02332,2025-05-16T22:36:01.208Z,Art,45,89,1002,33,16,1,true,true,true,true,true,720p,0.771,21,0.467,0.05,6,180,DE,true,ar
video_0030190,creator_01854,2025-06-04T17:35:03.244Z,Motivation,35,71,11024,268,171,27,true,true,true,false,true,1080p,0.257,14,0.4,0.042,8,61,TH,false,pl
video_0030191,creator_01689,2025-05-20T16:08:37.143Z,Science,55,86,1002,46,16,1,true,true,false,false,true,1080p,0.469,20,0.364,0.063,4,117,KR,false,bn
video_0030192,creator_04907,2025-04-02T10:42:39.053Z,Travel,30,134,1006,51,5,2,true,false,true,false,true,1080p,0.756,20,0.667,0.058,3,57,DE,true,fr
video_0030193,creator_02906,2025-07-01T18:32:08.704Z,Gaming,45,44,1004,57,8,1,true,true,false,false,true,720p,0.947,14,0.311,0.066,2,220,ID,true,tr
video_0030194,creator_01865,2025-02-25T02:48:32.474Z,Food,60,170,1003,67,11,5,true,true,true,false,true,1080p,0.26,30,0.5,0.083,2,61,NG,false,hi
video_0030195,creator_02638,2025-04-06T15:54:37.859Z,DIY,20,130,1047,72,9,7,true,false,false,false,true,720p,0.143,10,0.5,0.084,7,221,BD,true,tr
video_0030196,creator_04139,2025-05-24T07:57:15.694Z,Beauty,50,82,1062,45,17,8,true,true,false,false,true,720p,0.989,23,0.46,0.066,9,154,PK,true,zh
video_0030197,creator_04746,2025-08-14T09:24:23.532Z,Beauty,35,0,35615,2131,634,221,true,true,false,false,true,1080p,0.825,23,0.657,0.084,9,186,PH,true,nl
video_0030198,creator_03613,2025-04-14T22:14:12.112Z,Sports,35,121,13324,722,230,91,false,true,true,true,true,1080p,0.939,11,0.314,0.078,2,168,IN,false,vi
video_0030199,creator_03665,2025-04-11T07:47:05.662Z,Motivation,15,125,1067,37,10,6,true,false,true,false,true,1080p,0.729,7,0.467,0.05,9,144,BR,true,bn
video_0030200,creator_04545,2025-02-24T17:10:12.474Z,Food,60,171,30578,786,657,139,true,true,true,true,true,1080p,0.317,32,0.533,0.052,5,117,IR,true,nl
video_0030201,creator_03599,2025-03-16T21:28:50.504Z,Pets,60,151,5799,567,106,54,false,true,false,false,true,1080p,0.168,53,0.883,0.125,4,139,KR,true,th
video_0030202,creator_04461,2025-05-27T09:52:04.166Z,Food,30,79,1008,27,10,3,true,true,true,false,true,1080p,0.037,18,0.6,0.04,7,220,DE,true,hi
video_0030203,creator_01228,2025-05-30T12:09:47.487Z,Fashion,25,76,1112,91,19,10,false,true,true,true,true,1080p,0.928,18,0.72,0.108,3,184,TR,false,fr
video_0030204,creator_00099,2025-07-29T05:31:12.180Z,Education,20,16,10226,506,228,11,false,false,true,false,true,1080p,0.933,8,0.4,0.073,2,117,BD,true,sv
video_0030205,creator_01030,2025-06-08T16:34:33.266Z,Lifestyle,35,67,1973,180,43,15,true,true,true,false,true,1080p,0.155,20,0.571,0.121,5,245,ZA,true,nl
video_0030206,creator_04964,2025-05-15T12:24:06.598Z,Kids,45,91,1302,33,11,5,true,true,true,true,true,1080p,0.986,28,0.622,0.038,8,56,TH,true,fr
video_0030207,creator_04729,2025-06-26T11:35:52.036Z,Beauty,30,49,13417,1328,240,109,true,false,false,true,false,1080p,0.53,9,0.3,0.125,7,132,GB,true,de
video_0030208,creator_01014,2025-07-04T01:44:40.917Z,Music,40,41,1001,70,11,8,true,true,true,true,true,1080p,0.938,28,0.7,0.089,6,229,MX,true,nl
video_0030209,creator_01352,2025-05-29T12:17:25.544Z,Sports,15,77,1163,44,13,6,true,true,true,false,true,1080p,0.847,5,0.333,0.054,2,139,KR,true,pt
video_0030210,creator_02990,2025-03-10T16:32:01.131Z,Beauty,35,157,1033,30,22,1,true,true,true,false,true,720p,0.01,29,0.829,0.051,2,73,US,true,bn
video_0030211,creator_04839,2025-07-20T16:43:47.070Z,Comedy,60,25,5120,375,91,52,true,true,true,true,true,1080p,0.072,47,0.783,0.101,7,75,GB,true,ja
video_0030212,creator_00547,2025-07-18T21:53:50.474Z,Food,25,27,1020,78,18,10,true,false,true,false,true,720p,0.26,19,0.76,0.104,4,77,IN,true,de
video_0030213,creator_01994,2025-06-11T21:25:41.737Z,DIY,30,64,1059,69,23,7,false,true,true,false,true,1080p,0.619,14,0.467,0.093,5,225,PK,false,it
video_0030214,creator_00272,2025-05-11T14:40:30.804Z,Motivation,50,95,1545,148,19,8,true,false,true,false,false,1080p,0.786,37,0.74,0.113,9,171,PH,false,ru
video_0030215,creator_04498,2025-05-25T16:12:39.688Z,Food,35,81,5904,486,91,34,false,true,true,true,true,1080p,0.867,13,0.371,0.103,9,147,ID,true,fr
video_0030216,creator_01983,2025-03-08T02:42:37.417Z,Lifestyle,25,159,1001,96,5,10,false,true,true,true,true,720p,0.878,16,0.64,0.111,3,124,IN,false,ar
video_0030217,creator_02247,2025-03-01T06:19:47.287Z,Motivation,55,166,1009,20,8,10,true,false,false,true,true,720p,0.179,37,0.673,0.038,4,231,IT,true,vi
video_0030218,creator_02531,2025-02-17T09:06:42.395Z,Kids,15,178,1041,53,11,8,true,true,false,false,true,1080p,0.451,12,0.8,0.069,6,249,ZA,true,nl
video_0030219,creator_04002,2025-07-25T14:19:07.479Z,Sports,25,20,1239,80,8,3,true,true,true,false,true,720p,0.946,11,0.44,0.073,4,249,DE,true,hi
video_0030220,creator_02845,2025-03-29T13:16:35.521Z,DIY,15,138,7327,274,74,15,true,true,true,true,true,720p,0.074,11,0.733,0.05,2,112,MX,true,ru
video_0030221,creator_00464,2025-05-11T10:30:15.178Z,Science,35,95,1098,55,7,4,true,false,false,false,true,1080p,0.619,21,0.6,0.06,4,117,ID,true,vi
video_0030222,creator_03700,2025-03-09T00:48:50.740Z,Sports,25,158,1119,51,12,3,true,false,true,true,true,1080p,0.875,18,0.72,0.059,8,230,TH,false,th
video_0030223,creator_00900,2025-05-21T21:57:31.952Z,Fitness,35,85,1001,76,17,7,true,false,false,false,true,1080p,0.336,27,0.771,0.1,5,118,BR,false,hi
video_0030224,creator_02544,2025-07-19T16:34:22.928Z,Beauty,60,26,17845,1565,260,60,true,false,true,true,true,1080p,0.358,25,0.417,0.106,2,132,TR,false,tr
video_0030225,creator_01550,2025-03-04T02:31:24.660Z,Sports,25,163,44063,2294,637,249,true,false,true,true,true,1080p,0.91,7,0.28,0.072,3,73,PK,true,en
video_0030226,creator_02401,2025-03-19T00:06:58.774Z,Sports,60,148,135709,4176,994,1060,true,false,false,false,true,1080p,0.302,35,0.583,0.046,2,197,DE,false,nl
video_0030227,creator_03559,2025-07-10T17:59:05.839Z,Fashion,15,35,2505,221,57,9,true,true,true,true,true,1080p,0.019,13,0.867,0.115,8,137,BR,false,it
video_0030228,creator_03708,2025-08-08T23:17:55.293Z,News,15,5,15153,605,270,17,true,false,true,false,true,720p,0.577,4,0.267,0.059,2,77,US,true,th
video_0030229,creator_01929,2025-04-07T04:52:24.788Z,Lifestyle,35,129,1001,85,13,2,false,false,true,true,true,1080p,0.269,25,0.714,0.1,9,51,GB,true,pl
video_0030230,creator_02796,2025-06-01T22:26:47.281Z,Dance,30,73,1548,143,30,5,true,true,false,false,false,720p,0.354,23,0.767,0.115,6,172,FR,true,zh
video_0030231,creator_01186,2025-05-31T18:24:57.855Z,DIY,50,75,1169,82,6,10,true,false,true,false,true,1080p,0.039,28,0.56,0.084,4,153,JP,false,tr
video_0030232,creator_04236,2025-02-18T19:00:13.264Z,Food,50,177,1010,77,19,10,true,true,false,false,true,1080p,0.388,25,0.5,0.105,8,209,US,true,th
video_0030233,creator_00853,2025-05-18T14:16:36.543Z,Gaming,40,88,1014,32,22,7,true,true,true,false,true,1080p,0.866,21,0.525,0.06,7,52,TH,true,id
video_0030234,creator_01903,2025-04-29T00:34:31.609Z,Gaming,40,107,12427,988,57,101,true,false,true,false,false,1080p,0.206,34,0.85,0.092,2,150,TR,true,en
video_0030235,creator_04020,2025-07-08T14:16:03.972Z,Beauty,15,37,41623,3434,213,327,false,true,true,false,true,1080p,0.803,12,0.8,0.095,8,168,VN,true,pl
video_0030236,creator_04791,2025-05-14T21:46:22.083Z,Gaming,55,92,1462,127,32,4,true,true,true,true,true,720p,0.034,36,0.655,0.111,4,77,IN,false,pt
video_0030237,creator_04195,2025-06-18T20:35:02.401Z,Beauty,35,57,3802,354,21,30,true,false,false,true,true,1080p,0.25,29,0.829,0.107,7,164,TH,false,nl
